P09950	P09950
P38582	P38582
P63000	P63000
P31321	P31321
Q96IZ0	Q96IZ0
Q676U5	Q676U5
P11686	P11686
P16333	P16333
Q9SZF7	Q9SZF7
Q13573	Q13573
Q70627	Q70627
P52292	P52292
Q9NXA8	Q9NXA8
P96884	P96884
Q7DB66	Q7DB66
Q15517	Q15517
P0DTC4	P0DTC4
P35127	P35127
P41814	P41814
P49736	P49736
Q05776	Q05776
P35269	P35269
Q70Q12	Q70Q12
Q08116	Q08116
P04601	P04601
P0DMM9	P0DMM9
P16243	P16243
P16006	P16006
P05386	P05386
P05387	P05387
Q16611	Q16611
N1NXA6	N1NXA6
Q61036	Q61036
Q3UND0	Q3UND0
Q07412	Q07412
Q5QGG3	Q5QGG3
P63104	P63104
P23025	P23025
O60573	O60573
O60200	O60200
P67966	P67966
P50402	P50402
P49757	P49757
P31947	P31947
P29131	P29131
Q980M2	Q980M2
P17838	P17838
P47093	P47093
Q05158	Q05158
Q38151	Q38151
P00441	P00441
O95278	O95278
Q15843	Q15843
P06239	P06239
P47910	P47910
Q9BVI0	Q9BVI0
Q99741	Q99741
P09486	P09486
Q14103	Q14103
P83916	P83916
Q1MX18	Q1MX18
P12357	P12357
Q9ZPI5	Q9ZPI5
Q8WVQ1	Q8WVQ1
Q13177	Q13177
O00585	O00585
P60472	P60472
O60568	O60568
P56254	P56254
P03496	P03496
P06241	P06241
Q02078	Q02078
P0AG67	P0AG67
P23873	P23873
Q14498	Q14498
O60260	O60260
P63159	P63159
Q99075	Q99075
Q9SUM3	Q9SUM3
P62152	P62152
O14810	O14810
P0DJI8	P0DJI8
Q61221	Q61221
P20220	P20220
Q9FIC3	Q9FIC3
P05055	P05055
P35521	P35521
P0A6X3	P0A6X3
P07248	P07248
P35465	P35465
P62306	P62306
P56210	P56210
Q3MIT2	Q3MIT2
Q9JK66	Q9JK66
P35916	P35916
Q03071	Q03071
O08583	O08583
Q62264	Q62264
Q07731	Q07731
P32628	P32628
P04150	P04150
P0A707	P0A707
Q13085	Q13085
P39905	P39905
P62314	P62314
Q10589	Q10589
P53954	P53954
O88513	O88513
O14717	O14717
P13848	P13848
P83917	P83917
P54725	P54725
P32337	P32337
P76063	P76063
P45976	P45976
P63158	P63158
P08067	P08067
P55789	P55789
P59635	P59635
P0C077	P0C077
P42512	P42512
P32447	P32447
Q16629	Q16629
Q5T1C6	Q5T1C6
P80870	P80870
Q84ZX5	Q84ZX5
Q12834	Q12834
P0A7U3	P0A7U3
Q38825	Q38825
P68466	P68466
P98177	P98177
A0A411NN20	A0A411NN20
P02185	P02185
Q47785	Q47785
P47992	P47992
P62318	P62318
P0DTC7	P0DTC7
P0A8S9	P0A8S9
Q9M605	Q9M605
P60880	P60880
P06400	P06400
Q9Y258	Q9Y258
P40999	P40999
O36030	O36030
C6KSX0	C6KSX0
P12301	P12301
Q24246	Q24246
P12464	P12464
P0C5S4	P0C5S4
A0A0G2JXC5	A0A0G2JXC5
P39015	P39015
P40692	P40692
O80358	O80358
P03661	P03661
P9WJD9	P9WJD9
Q9NPF0	Q9NPF0
D6PZY5	D6PZY5
P77173	P77173
P50750	P50750
Q9U3N4	Q9U3N4
O66493	O66493
Q53FT3	Q53FT3
O60701	O60701
O70475	O70475
O70199	O70199
P12378	P12378
Q5F3T9	Q5F3T9
Q5R7B3	Q5R7B3
F2WK69	F2WK69
P05367	P05367
P32774	P32774
O08785	O08785
Q16576	Q16576
O31851	O31851
P01137	P01137
P00734	P00734
Q9I832	Q9I832
Q8IUQ4	Q8IUQ4
P00742	P00742
Q92886	Q92886
P70475	P70475
P09012	P09012
P26447	P26447
P00514	P00514
P0AD49	P0AD49
Q20728	Q20728
Q7TP21	Q7TP21
O15273	O15273
P09651	P09651
P21583	P21583
P25638	P25638
O75475	O75475
P28324	P28324
O61667	O61667
J7FTI7	J7FTI7
P45983	P45983
P29590	P29590
Q92743	Q92743
Q9BSY4	Q9BSY4
P56962	P56962
Q13042	Q13042
Q2HJC9	Q2HJC9
Q91VJ5	Q91VJ5
Q6PCT5	Q6PCT5
A1YFA7	A1YFA7
A2T806	A2T806
P32505	P32505
P23632	P23632
P60604	P60604
P46669	P46669
Q9NP98	Q9NP98
Q8NEM0	Q8NEM0
P60605	P60605
Q682I1	Q682I1
O25555	O25555
P21374	P21374
Q99523	Q99523
P48788	P48788
O14776	O14776
O54918	O54918
Q81GI3	Q81GI3
P62869	P62869
Q03281	Q03281
Q4JC68	Q4JC68
P08670	P08670
P52657	P52657
Q8VHC5	Q8VHC5
P29539	P29539
P38398	P38398
A5F384	A5F384
Q9UPP1	Q9UPP1
P49427	P49427
Q09683	Q09683
Q9MAB9	Q9MAB9
O62479	O62479
P0A7G2	P0A7G2
P03069	P03069
P16220	P16220
P51858	P51858
Q8N1Q8	Q8N1Q8
P0CF51	P0CF51
P63073	P63073
Q9NHC3	Q9NHC3
P55211	P55211
Q99ZW2	Q99ZW2
O60880	O60880
P0CY08	P0CY08
Q80ZV0	Q80ZV0
P02929	P02929
P63315	P63315
P0DOC6	P0DOC6
P36894	P36894
P34257	P34257
Q58876	Q58876
O65934	O65934
P0DOF3	P0DOF3
P48431	P48431
P31749	P31749
Q10Q08	Q10Q08
P27694	P27694
O00411	O00411
P01127	P01127
O41094	O41094
Q9BPZ3	Q9BPZ3
Q7ZUW7	Q7ZUW7
Q24F70	Q24F70
Q9SKI4	Q9SKI4
P10071	P10071
P25916	P25916
Q07955	Q07955
Q01094	Q01094
Q9HD36	Q9HD36
P02774	P02774
P49789	P49789
Q27934	Q27934
E1BSW7	E1BSW7
Q9XWJ1	Q9XWJ1
Q8N4Q1	Q8N4Q1
P04386	P04386
P37455	P37455
Q53GG5	Q53GG5
Q8WTS6	Q8WTS6
Q5T4W7	Q5T4W7
Q96S59	Q96S59
P37727	P37727
P56273	P56273
O35627	O35627
Q9HAN9	Q9HAN9
Q01831	Q01831
Q9H9A7	Q9H9A7
Q56026	Q56026
P08179	P08179
Q44177	Q44177
P04591	P04591
P63096	P63096
A6ND01	A6ND01
Q9SEL7	Q9SEL7
P0ACG8	P0ACG8
Q9Y239	Q9Y239
Q92540	Q92540
P29353	P29353
P0A4T9	P0A4T9
P0AFZ3	P0AFZ3
Q1K7R9	Q1K7R9
Q9H5I1	Q9H5I1
Q9Y6X2	Q9Y6X2
Q5D1E8	Q5D1E8
Q04636	Q04636
P29083	P29083
P42226	P42226
P0AGE2	P0AGE2
P0AGE0	P0AGE0
Q16539	Q16539
P70429	P70429
Q09260	Q09260
P35568	P35568
P90976	P90976
Q9JI51	Q9JI51
P08287	P08287
Q01080	Q01080
P55042	P55042
Q26997	Q26997
P31153	P31153
Q62227	Q62227
Q49492	Q49492
P35638	P35638
A1B8N7	A1B8N7
P50616	P50616
P47110	P47110
O73947	O73947
P43405	P43405
P17947	P17947
P38801	P38801
Q56062	Q56062
P10761	P10761
Q93034	Q93034
B0Y813	B0Y813
Q97W73	Q97W73
P03315	P03315
Q9XTW2	Q9XTW2
O74515	O74515
P04626	P04626
Q61823	Q61823
P46108	P46108
Q9Y3D6	Q9Y3D6
Q02199	Q02199
P25942	P25942
Q9X8U3	Q9X8U3
P0AFX7	P0AFX7
P33128	P33128
Q8I2X3	Q8I2X3
O70201	O70201
Q9L9I0	Q9L9I0
P83731	P83731
Q15185	Q15185
P06494	P06494
P42224	P42224
P04711	P04711
O88597	O88597
P60340	P60340
P07363	P07363
P35193	P35193
P51513	P51513
Q8GUI6	Q8GUI6
Q8N1G2	Q8N1G2
F9UST4	F9UST4
Q9ERE3	Q9ERE3
Q1EHW4	Q1EHW4
B7T1D7	B7T1D7
Q1HRL7	Q1HRL7
Q8IYV9	Q8IYV9
Q13137	Q13137
P04578	P04578
P25299	P25299
P42230	P42230
Q96Q11	Q96Q11
O76074	O76074
Q99ML1	Q99ML1
Q9Y823	Q9Y823
Q05BQ5	Q05BQ5
P15498	P15498
O75469	O75469
Q6ZVN8	Q6ZVN8
Q8GY31	Q8GY31
P15311	P15311
P56524	P56524
P22893	P22893
P45577	P45577
Q9X0Q3	Q9X0Q3
Q92945	Q92945
P05205	P05205
Q2MKA7	Q2MKA7
P22868	P22868
Q13469	Q13469
Q14019	Q14019
P62253	P62253
P0DN86	P0DN86
Q83AR4	Q83AR4
Q6SJQ7	Q6SJQ7
P33905	P33905
Q9BRG1	Q9BRG1
P0DMC7	P0DMC7
P10688	P10688
P41235	P41235
Q9JPP1	Q9JPP1
Q928V6	Q928V6
Q99958	Q99958
P09038	P09038
P49913	P49913
P02686	P02686
O14508	O14508
A8BB85	A8BB85
Q96B02	Q96B02
Q96N21	Q96N21
Q51912	Q51912
P19429	P19429
Q9WTY2	Q9WTY2
P10747	P10747
P06968	P06968
P68246	P68246
O15234	O15234
P20810	P20810
P15391	P15391
P35226	P35226
P18615	P18615
Q8VEL9	Q8VEL9
P21802	P21802
P26554	P26554
Q08465	Q08465
P69723	P69723
P51023	P51023
P0ABH9	P0ABH9
P07140	P07140
Q2GI62	Q2GI62
Q86UX7	Q86UX7
P10275	P10275
P0AG86	P0AG86
Q12778	Q12778
O75792	O75792
Q07794	Q07794
Q9NR80	Q9NR80
Q9BUH6	Q9BUH6
P69490	P69490
Q9Z214	Q9Z214
Q01658	Q01658
Q9UJY5	Q9UJY5
Q12972	Q12972
O88339	O88339
Q9DEA6	Q9DEA6
Q16637	Q16637
Q14691	Q14691
Q05917	Q05917
P19972	P19972
Q6F3E8	Q6F3E8
A6NI73	A6NI73
P06734	P06734
Q9DQX7	Q9DQX7
P13699	P13699
P76407	P76407
Q12476	Q12476
P61969	P61969
P20797	P20797
P15374	P15374
Q91V27	Q91V27
P10388	P10388
Q9HBM1	Q9HBM1
P19419	P19419
P51400	P51400
Q86VN1	Q86VN1
Q9BYI3	Q9BYI3
P21580	P21580
Q5UPJ7	Q5UPJ7
P21734	P21734
Q15080	Q15080
Q15022	Q15022
Q96PY5	Q96PY5
P25685	P25685
Q9FIX2	Q9FIX2
Q15113	Q15113
Q9Q8N4	Q9Q8N4
Q8TEA8	Q8TEA8
P32357	P32357
Q9Y294	Q9Y294
P10276	P10276
P0A9K9	P0A9K9
P08047	P08047
O00214	O00214
P03407	P03407
Q8H1D4	Q8H1D4
P21401	P21401
Q8R1S4	Q8R1S4
P12504	P12504
Q14469	Q14469
Q9NYB9	Q9NYB9
P09919	P09919
A0ZWU1	A0ZWU1
Q9BQ50	Q9BQ50
Q69ZK9	Q69ZK9
Q9Y696	Q9Y696
F0TTD6	F0TTD6
P81274	P81274
Q58667	Q58667
Q07912	Q07912
P10826	P10826
O00189	O00189
Q9BSQ5	Q9BSQ5
Q04637	Q04637
P41227	P41227
Q9UER7	Q9UER7
P0A873	P0A873
A8ULG6	A8ULG6
Q9S446	Q9S446
Q96T88	Q96T88
P55145	P55145
P36897	P36897
P97784	P97784
P25891	P25891
Q14118	Q14118
Q96RD7	Q96RD7
Q9N4U5	Q9N4U5
Q53654	Q53654
P16892	P16892
Q54BW5	Q54BW5
Q7JQ07	Q7JQ07
P70280	P70280
P34704	P34704
Q96EP0	Q96EP0
P0AFE0	P0AFE0
P02511	P02511
Q57530	Q57530
P80457	P80457
P11912	P11912
P53551	P53551
Q06142	Q06142
Q44522	Q44522
P54646	P54646
Q09514	Q09514
Q8IYT8	Q8IYT8
O43791	O43791
Q9UL40	Q9UL40
Q56WD9	Q56WD9
O82132	O82132
Q9UMS4	Q9UMS4
O95718	O95718
Q5R6Q2	Q5R6Q2
P19711	P19711
O14920	O14920
Q9ESJ0	Q9ESJ0
P13010	P13010
P47811	P47811
P18212	P18212
P01112	P01112
P22219	P22219
Q15382	Q15382
P12302	P12302
P31431	P31431
P30260	P30260
O42050	O42050
P04545	P04545
Q9SQQ6	Q9SQQ6
P80644	P80644
Q6FI81	Q6FI81
Q8GXX0	Q8GXX0
P54252	P54252
Q29983	Q29983
P20340	P20340
P0A6H5	P0A6H5
O54928	O54928
P49257	P49257
Q63716	Q63716
Q8NG31	Q8NG31
Q9BSM1	Q9BSM1
Q9NPI8	Q9NPI8
P62825	P62825
F6IAY2	F6IAY2
P60953	P60953
Q12962	Q12962
Q96AY2	Q96AY2
Q13426	Q13426
Q9HKT1	Q9HKT1
P16442	P16442
P11409	P11409
P22605	P22605
P31818	P31818
P20823	P20823
P40259	P40259
Q2HJ60	Q2HJ60
Q9TTV2	Q9TTV2
Q13133	Q13133
G3V7P1	G3V7P1
P89522	P89522
P12004	P12004
P41214	P41214
P29375	P29375
P17105	P17105
A5HC98	A5HC98
Q92558	Q92558
P14653	P14653
Q9BTT0	Q9BTT0
P23677	P23677
P19878	P19878
Q96PM5	Q96PM5
Q9Y4P1	Q9Y4P1
O75936	O75936
Q9NXV2	Q9NXV2
P35680	P35680
P31751	P31751
Q9H3P2	Q9H3P2
Q16512	Q16512
O43566	O43566
Q05320	Q05320
P87666	P87666
P22626	P22626
P02760	P02760
Q9DBG5	Q9DBG5
Q9PTN2	Q9PTN2
O00482	O00482
Q86UE8	Q86UE8
Q07820	Q07820
Q07869	Q07869
P14602	P14602
O94444	O94444
P55055	P55055
Q98325	Q98325
P32867	P32867
P00736	P00736
E9Q137	E9Q137
Q9Y6I9	Q9Y6I9
O88569	O88569
Q5RBU8	Q5RBU8
A7VJC2	A7VJC2
O62301	O62301
Q9BRX5	Q9BRX5
Q9NQR1	Q9NQR1
F4JL28	F4JL28
Q7K5N4	Q7K5N4
P36100	P36100
Q7KZI7	Q7KZI7
O01479	O01479
Q03707	Q03707
P39926	P39926
P55210	P55210
P06782	P06782
Q9Y9L0	Q9Y9L0
P22415	P22415
Q13029	Q13029
Q13563	Q13563
P33411	P33411
Q9UBT2	Q9UBT2
Q07960	Q07960
Q7B8V4	Q7B8V4
P80428	P80428
Q06787	Q06787
P40458	P40458
P10587	P10587
Q14493	Q14493
Q96QT6	Q96QT6
D1A4G7	D1A4G7
P42768	P42768
P0AFF6	P0AFF6
P03305	P03305
Q32NN2	Q32NN2
Q96F86	Q96F86
Q12406	Q12406
P52945	P52945
Q96PU8	Q96PU8
P30996	P30996
O61130	O61130
Q61066	Q61066
Q13330	Q13330
Q04866	Q04866
P20393	P20393
Q53HL2	Q53HL2
P30307	P30307
Q8L3W1	Q8L3W1
P08263	P08263
P16035	P16035
Q9H8Y8	Q9H8Y8
P32773	P32773
Q4DRC4	Q4DRC4
P06709	P06709
P11474	P11474
P30771	P30771
P14598	P14598
Q92913	Q92913
Q39026	Q39026
B7T1D9	B7T1D9
P42003	P42003
Q14849	Q14849
Q9SU24	Q9SU24
P01100	P01100
P24071	P24071
Q03653	Q03653
P37028	P37028
Q15797	Q15797
P08033	P08033
Q87WW0	Q87WW0
Q15631	Q15631
P35585	P35585
Q92900	Q92900
O95630	O95630
Q05128	Q05128
P11831	P11831
Q99967	Q99967
O43602	O43602
Q96GD4	Q96GD4
A0A178W0D3	A0A178W0D3
P0DJ89	P0DJ89
P24394	P24394
P62508	P62508
A0L5S6	A0L5S6
P10081	P10081
Q39532	Q39532
Q9SKB2	Q9SKB2
Q02297	Q02297
Q8N5Y2	Q8N5Y2
P22543	P22543
Q24139	Q24139
Q03689	Q03689
Q9UBP0	Q9UBP0
Q9HBH9	Q9HBH9
P0DMV9	P0DMV9
Q80VP1	Q80VP1
P26368	P26368
Q53TN4	Q53TN4
Q13094	Q13094
P0A9Q9	P0A9Q9
F1RE08	F1RE08
P49189	P49189
E6Y5X0	E6Y5X0
P02671	P02671
P31946	P31946
Q62141	Q62141
Q9GZT9	Q9GZT9
P28235	P28235
P16458	P16458
P63101	P63101
P36152	P36152
Q00496	Q00496
Q9RJY2	Q9RJY2
P23615	P23615
Q9IH62	Q9IH62
J8TM36	J8TM36
P04049	P04049
P16471	P16471
Q9BUB5	Q9BUB5
Q1KYK4	Q1KYK4
Q1KYK6	Q1KYK6
Q1KYL3	Q1KYL3
Q1KYK7	Q1KYK7
O00755	O00755
Q1KYK9	Q1KYK9
P24383	P24383
Q1KYL1	Q1KYL1
Q1KYK5	Q1KYK5
Q3L254	Q3L254
P56706	P56706
P28047	P28047
Q9UBB5	Q9UBB5
P17679	P17679
P25054	P25054
Q9Y261	Q9Y261
Q9UKT5	Q9UKT5
P23321	P23321
S6B291	S6B291
Q9UBU8	Q9UBU8
P76045	P76045
Q9VZU1	Q9VZU1
P35256	P35256
O14745	O14745
Q17RS7	Q17RS7
P28347	P28347
O08807	O08807
Q8WUM0	Q8WUM0
Q32MZ4	Q32MZ4
Q07009	Q07009
O95633	O95633
P55036	P55036
Q96NY9	Q96NY9
Q8NEB9	Q8NEB9
O94916	O94916
Q99623	Q99623
Q13740	Q13740
Q9NRN7	Q9NRN7
P10828	P10828
O54943	O54943
Q9HD26	Q9HD26
P15309	P15309
Q9BPZ7	Q9BPZ7
Q13285	Q13285
P39900	P39900
O94907	O94907
Q96RI1	Q96RI1
P21698	P21698
Q15691	Q15691
P98066	P98066
P43528	P43528
P13021	P13021
Q01231	Q01231
O60563	O60563
G0SDW4	G0SDW4
P32684	P32684
P52799	P52799
Q8VDQ1	Q8VDQ1
P97465	P97465
Q91ZW2	Q91ZW2
P08050	P08050
P36871	P36871
O95400	O95400
P43403	P43403
Q9C552	Q9C552
P06786	P06786
P08392	P08392
P51449	P51449
Q9Y468	Q9Y468
Q0JRZ9	Q0JRZ9
Q92990	Q92990
Q95ZK7	Q95ZK7
Q9UBV7	Q9UBV7
O16299	O16299
P09803	P09803
Q9Y2Z0	Q9Y2Z0
P61372	P61372
P0A9D4	P0A9D4
Q13148	Q13148
C0J347	C0J347
P52907	P52907
P28229	P28229
O60239	O60239
Q9BSI4	Q9BSI4
K9MZ21	K9MZ21
Q91MK1	Q91MK1
Q06628	Q06628
P0AAC0	P0AAC0
P20807	P20807
Q9SR19	Q9SR19
Q8IU57	Q8IU57
P10912	P10912
P13022	P13022
A5DRX1	A5DRX1
O60934	O60934
P62558	P62558
Q13485	Q13485
Q9ES89	Q9ES89
O43070	O43070
Q05080	Q05080
P14921	P14921
O75554	O75554
P13053	P13053
Q2VL32	Q2VL32
P83110	P83110
Q9UMX1	Q9UMX1
Q9Z0P7	Q9Z0P7
O43464	O43464
Q9W058	Q9W058
O60216	O60216
B9KDD4	B9KDD4
Q08605	Q08605
P17870	P17870
P12643	P12643
Q12000	Q12000
Q8MWS6	Q8MWS6
Q92905	Q92905
P17810	P17810
P60484	P60484
P14061	P14061
P10619	P10619
Q15642	Q15642
Q8N884	Q8N884
Q9ZVD0	Q9ZVD0
Q06505	Q06505
Q7RTN6	Q7RTN6
Q709Q5	Q709Q5
P11362	P11362
P18075	P18075
P29274	P29274
O14977	O14977
O35484	O35484
P03265	P03265
Q04207	Q04207
P07663	P07663
P02533	P02533
P61765	P61765
O15169	O15169
P26196	P26196
Q9VMA3	Q9VMA3
Q5D1E7	Q5D1E7
P26043	P26043
Q06486	Q06486
P62136	P62136
P29536	P29536
P46014	P46014
P78563	P78563
P39007	P39007
P37330	P37330
P19880	P19880
P62137	P62137
P08567	P08567
P10600	P10600
P30542	P30542
Q8WXE9	Q8WXE9
Q91WA6	Q91WA6
Q04206	Q04206
Q57565	Q57565
P52655	P52655
P23771	P23771
Q9UJX5	Q9UJX5
Q72J05	Q72J05
P12537	P12537
Q53EL6	Q53EL6
Q14186	Q14186
Q9Z2F5	Q9Z2F5
P40424	P40424
Q6PFX9	Q6PFX9
Q86VP6	Q86VP6
Q9Z2X8	Q9Z2X8
O55000	O55000
Q12959	Q12959
Q15599	Q15599
P42337	P42337
P49915	P49915
P23457	P23457
Q92794	Q92794
P18065	P18065
P28702	P28702
Q96FI4	Q96FI4
Q9UKV5	Q9UKV5
P50097	P50097
P10674	P10674
Q9H816	Q9H816
Q9UJM3	Q9UJM3
Q8IVH8	Q8IVH8
O08689	O08689
O08520	O08520
Q61420	Q61420
P78382	P78382
P12996	P12996
P0A9A6	P0A9A6
Q81AN8	Q81AN8
Q16647	Q16647
P21952	P21952
Q716H0	Q716H0
P19883	P19883
P06149	P06149
P41969	P41969
P07237	P07237
Q8IZD2	Q8IZD2
Q92804	Q92804
Q15831	Q15831
Q9GZZ9	Q9GZZ9
E5LC01	E5LC01
Q98148	Q98148
P05455	P05455
Q06433	Q06433
Q9BS26	Q9BS26
P47054	P47054
Q05140	Q05140
P02749	P02749
P28583	P28583
Q14541	Q14541
Q9UBZ9	Q9UBZ9
P70662	P70662
P97303	P97303
P36952	P36952
P52874	P52874
P62495	P62495
Q48245	Q48245
Q8TEK3	Q8TEK3
P19525	P19525
P83755	P83755
P20153	P20153
O14936	O14936
O29867	O29867
Q868N5	Q868N5
B6KJB6	B6KJB6
O88998	O88998
P34021	P34021
Q13191	Q13191
Q8LBP4	Q8LBP4
Q05471	Q05471
P04695	P04695
O43189	O43189
Q9NS91	Q9NS91
Q9Y263	Q9Y263
P32566	P32566
P52701	P52701
Q8WVN8	Q8WVN8
P69924	P69924
O00512	O00512
P12081	P12081
Q86WV6	Q86WV6
P41391	P41391
O76064	O76064
P16009	P16009
P22059	P22059
Q05193	Q05193
P20585	P20585
Q9S7B5	Q9S7B5
Q96AE4	Q96AE4
Q02156	Q02156
P35052	P35052
P04486	P04486
P06492	P06492
A0A5P2U9X4	A0A5P2U9X4
Q02554	Q02554
P33322	P33322
P53778	P53778
P05121	P05121
O14646	O14646
O17428	O17428
Q1PS67	Q1PS67
Q86U70	Q86U70
P07986	P07986
Q13363	Q13363
P05031	P05031
Q8R316	Q8R316
P24864	P24864
P09327	P09327
O00291	O00291
P47047	P47047
C4PB33	C4PB33
Q14258	Q14258
Q14449	Q14449
P43629	P43629
O95835	O95835
Q12905	Q12905
O43313	O43313
Q00944	Q00944
H0W0T5	H0W0T5
Q15109	Q15109
F1QCV2	F1QCV2
Q07666	Q07666
P35201	P35201
P48552	P48552
K9N5Q8	K9N5Q8
P70365	P70365
Q8IW75	Q8IW75
Q8C351	Q8C351
P51617	P51617
P22449	P22449
P20351	P20351
P35813	P35813
D0NBE6	D0NBE6
P42573	P42573
O14958	O14958
P09041	P09041
P40997	P40997
P01730	P01730
Q68FT9	Q68FT9
Q77M43	Q77M43
O88483	O88483
P13569	P13569
Q8JXF6	Q8JXF6
P00558	P00558
Q13547	Q13547
P03347	P03347
Q15542	Q15542
P63018	P63018
P32120	P32120
Q9Y6K1	Q9Y6K1
Q16620	Q16620
Q969R5	Q969R5
Q9Y6G9	Q9Y6G9
O23661	O23661
Q9NRR4	Q9NRR4
O95644	O95644
O00255	O00255
O00401	O00401
P39935	P39935
Q96EP1	Q96EP1
Q8NBZ7	Q8NBZ7
Q00958	Q00958
P70604	P70604
Q01924	Q01924
Q81G39	Q81G39
P04629	P04629
Q8WWW0	Q8WWW0
Q8IW19	Q8IW19
P07598	P07598
Q9Z2D7	Q9Z2D7
Q96PU5	Q96PU5
Q89933	Q89933
O89339	O89339
Q9IK92	Q9IK92
Q05086	Q05086
Q9H981	Q9H981
Q07097	Q07097
Q09472	Q09472
P40357	P40357
P27472	P27472
Q16665	Q16665
O76463	O76463
Q05344	Q05344
P15848	P15848
Q9V6K1	Q9V6K1
O00268	O00268
P43686	P43686
P35612	P35612
P00880	P00880
Q9TY14	Q9TY14
P68336	P68336
Q93P54	Q93P54
A0A384E149	A0A384E149
Q14451	Q14451
P68363	P68363
Q96CV9	Q96CV9
A0A2Z6AQX6	A0A2Z6AQX6
P48829	P48829
Q7L2J0	Q7L2J0
Q91YD9	Q91YD9
P04147	P04147
Q9Y5C1	Q9Y5C1
Q80VW5	Q80VW5
Q9H211	Q9H211
P34233	P34233
P23443	P23443
Q9W1M7	Q9W1M7
O08908	O08908
P54936	P54936
Q12102	Q12102
Q6P5W5	Q6P5W5
P54198	P54198
P0CL52	P0CL52
O35867	O35867
O95243	O95243
Q548Y4	Q548Y4
Q92993	Q92993
P41352	P41352
O75928	O75928
P55201	P55201
Q9NZN8	Q9NZN8
Q703G9	Q703G9
Q9HAU5	Q9HAU5
Q15059	Q15059
P35611	P35611
P41351	P41351
P12978	P12978
P32882	P32882
P53136	P53136
Q9YGY0	Q9YGY0
Q06455	Q06455
P20591	P20591
P01042	P01042
Q8N3U4	Q8N3U4
P53378	P53378
P50490	P50490
O35613	O35613
P40477	P40477
P08253	P08253
P56287	P56287
P02547	P02547
P0A8N3	P0A8N3
Q9BZI7	Q9BZI7
Q9Y5L0	Q9Y5L0
O50008	O50008
P32558	P32558
P12493	P12493
Q02880	Q02880
Q9UHD9	Q9UHD9
O54767	O54767
P06491	P06491
Q01974	Q01974
Q16222	Q16222
Q96QZ7	Q96QZ7
P9WNR7	P9WNR7
P11166	P11166
Q13568	Q13568
O43524	O43524
P20239	P20239
Q08188	Q08188
Q9RQJ2	Q9RQJ2
Q9BH10	Q9BH10
P03211	P03211
Q9UDY8	Q9UDY8
P47983	P47983
P42099	P42099
O43663	O43663
P47984	P47984
Q8RY59	Q8RY59
Q05996	Q05996
O77726	O77726
Q07346	Q07346
Q6P1M3	Q6P1M3
Q01970	Q01970
P17109	P17109
Q9HAV4	Q9HAV4
P04859	P04859
P56777	P56777
Q96SD1	Q96SD1
P04968	P04968
P0AG16	P0AG16
Q9UHK0	Q9UHK0
Q8VDP3	Q8VDP3
P08799	P08799
Q9Z200	Q9Z200
Q9R194	Q9R194
P42568	P42568
Q49AN0	Q49AN0
Q55DL0	Q55DL0
P97427	P97427
P18564	P18564
O13985	O13985
Q5JJ98	Q5JJ98
O08773	O08773
P21575	P21575
Q9WTL8	Q9WTL8
Q02410	Q02410
Q9BZE9	Q9BZE9
P21513	P21513
P29074	P29074
O00429	O00429
Q10103	Q10103
Q9UQC2	Q9UQC2
P03437	P03437
Q04049	Q04049
P20592	P20592
P35398	P35398
O75807	O75807
P08510	P08510
Q03692	Q03692
P49869	P49869
Q9C0C7	Q9C0C7
P33307	P33307
P16278	P16278
Q04660	Q04660
Q99835	Q99835
Q9H7E2	Q9H7E2
P35207	P35207
P10721	P10721
P07567	P07567
Q9QUG2	Q9QUG2
Q27974	Q27974
Q03479	Q03479
O15350	O15350
P00392	P00392
Q9VKJ9	Q9VKJ9
P56696	P56696
Q9UNN5	Q9UNN5
Q9NR61	Q9NR61
O13828	O13828
P49235	P49235
Q9UNA0	Q9UNA0
Q68DK7	Q68DK7
P52848	P52848
P31327	P31327
Q6CSX2	Q6CSX2
Q9EPH0	Q9EPH0
Q05397	Q05397
P02545	P02545
M5BF30	M5BF30
P31016	P31016
O86488	O86488
Q00780	Q00780
P53865	P53865
P22303	P22303
G0S4M4	G0S4M4
Q9BXJ9	Q9BXJ9
P51787	P51787
F1RAX4	F1RAX4
P07313	P07313
P40136	P40136
P07342	P07342
Q9Y297	Q9Y297
O15409	O15409
Q9NQA5	Q9NQA5
P28827	P28827
Q5RJI5	Q5RJI5
P55285	P55285
Q6A070	Q6A070
Q8VHK2	Q8VHK2
Q25733	Q25733
P0A6Y8	P0A6Y8
P20444	P20444
P18484	P18484
O44326	O44326
Q6ZPF4	Q6ZPF4
P09446	P09446
P11142	P11142
P38862	P38862
Q09428	Q09428
P11274	P11274
Q61548	Q61548
Q15596	Q15596
P21447	P21447
P05661	P05661
P27321	P27321
P56926	P56926
P12957	P12957
P40939	P40939
Q925J9	Q925J9
Q15788	Q15788
O60486	O60486
Q15276	Q15276
Q92854	Q92854
Q62165	Q62165
P26363	P26363
Q1LX78	Q1LX78
Q00555	Q00555
P35071	P35071
Q2QLA3	Q2QLA3
Q09YJ4	Q09YJ4
Q07DW5	Q07DW5
Q96MS0	Q96MS0
Q5SWA1	Q5SWA1
P26361	P26361
P34158	P34158
Q07DV2	Q07DV2
Q09YK5	Q09YK5
Q2QLF9	Q2QLF9
Q2IBA1	Q2IBA1
Q07DY5	Q07DY5
Q2IBF6	Q2IBF6
